Població de fet per municipis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDTaula,306,,,"1497,1515 i 1553  es refereix a focs",,,,,,,,,,,,,,,,,,,,,,,,,
Font,Censos i padrons,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Àmbit,Catalunya,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Escala,Municipis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Període,1497-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Variables,Nom,Classificació,Descripció,,,,,,,,,,,,,,,,,,,,,,,,,,
,Provincia,ProvinciaCat,Província,,,,,,,,,,,,,,,,,,,,,,,,,,
,Comarca,Comarca41,comarca,,,,,,,,,,,,,,,,,,,,,,,,,,
,Municipi,MunicipiCatHist,Municipi,,,,,,,,,,,,,,,,,,,,,,,,,,
,Any,Any1497-91,Any,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dades,A19:E23569,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROVINCIA,COMARCA,MUNICIPI,ANY,POBLACIÓ,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08088,1936,3440,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08088,1940,3380,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08088,1945,3358,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08088,1950,3517,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08088,1955,3691,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08088,1960,4121,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08088,1965,5028,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08088,1970,6558,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08088,1975,7729,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08088,1981,8164,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08088,1986,8704,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08088,1991,9453,,,,,,,,,,,,,,,,,,,,,,,,,
08,11,08089,1497,42,,,,,,,,,,,,,,,,,,,,,,,,,
08,11,08089,1515,48,,,,,,,,,,,,,,,,,,,,,,,,,
08,11,08089,1553,37,,,,,,,,,,,,,,,,,,,,,,,,,
08,11,08089,1717,224,,,,,,,,,,,,,,,,,,,,,,,,,
08,11,08089,1787,640,,,,,,,,,,,,,,,,,,,,,,,,,
08,11,08089,1857,1292,,,,,,,,,,,,,,,,,,,,,,,,,
08,11,08089,1860,1273,,,,,,,,,,,,,,,,,,,,,,,,,
08,11,08089,1877,1425,,,,,,,,,,,,,,,,,,,,,,,,,
08,11,08089,1887,1729,,,,,,,,,,,,,,,,,,,,,,,,,
08,11,08089,1900,1825,,,,,,,,,,,,,,,,,,,,,,,,,
08,11,08089,1910,1982,,,,,,,,,,,,,,,,,,,,,,,,,
08,11,08089,1920,2385,,,,,,,,,,,,,,,,,,,,,,,,,
08,11,08089,1930,5054,,,,,,,,,,,,,,,,,,,,,,,,,
08,11,08089,1936,6329,,,,,,,,,,,,,,,,,,,,,,,,,
08,11,08089,1940,6110,,,,,,,,,,,,,,,,,,,,,,,,,
08,11,08089,1945,6542,,,,,,,,,,,,,,,,,,,,,,,,,
08,11,08089,1950,6860,,,,,,,,,,,,,,,,,,,,,,,,,
08,11,08089,1955,10088,,,,,,,,,,,,,,,,,,,,,,,,,
08,11,08089,1960,15725,,,,,,,,,,,,,,,,,,,,,,,,,
08,11,08089,1965,20145,,,,,,,,,,,,,,,,,,,,,,,,,
08,11,08089,1970,24213,,,,,,,,,,,,,,,,,,,,,,,,,
08,11,08089,1975,30586,,,,,,,,,,,,,,,,,,,,,,,,,
08,11,08089,1981,33456,,,,,,,,,,,,,,,,,,,,,,,,,
08,11,08089,1986,32235,,,,,,,,,,,,,,,,,,,,,,,,,
08,11,08089,1991,35167,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08090,1497,14,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08090,1515,0,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08090,1553,20,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08090,1717,238,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08090,1787,296,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08090,1857,649,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08090,1860,687,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08090,1877,662,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08090,1887,592,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08090,1900,555,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08090,1910,663,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08090,1920,710,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08090,1930,718,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08090,1936,661,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08090,1940,644,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08090,1945,582,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08090,1950,589,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08090,1955,503,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08090,1960,442,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08090,1965,279,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08090,1970,241,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08090,1975,215,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08090,1981,143,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08090,1986,149,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08090,1991,133,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08091,1497,0,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08091,1515,39,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08091,1553,44,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08091,1717,360,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08091,1787,306,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08091,1857,1740,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08091,1860,1823,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08091,1877,1887,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08091,1887,2156,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08091,1900,1733,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08091,1910,1853,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08091,1920,1980,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08091,1930,2283,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08091,1936,2359,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08091,1940,2242,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08091,1945,2321,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08091,1950,2429,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08091,1955,2658,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08091,1960,2689,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08091,1965,3067,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08091,1970,3468,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08091,1975,3707,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08091,1981,3650,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08091,1986,3779,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08091,1991,3887,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08092,1497,27,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08092,1515,16,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08092,1553,22,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08092,1717,331,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08092,1787,513,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08092,1857,763,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08092,1860,697,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08092,1877,1244,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08092,1887,1379,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08092,1900,2953,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08092,1910,2931,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08092,1920,2977,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08092,1930,4505,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08092,1936,4617,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08092,1940,4377,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08092,1945,4480,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08092,1950,4410,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08092,1955,4963,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08092,1960,5638,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08092,1965,5827,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08092,1970,5703,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08092,1975,5671,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08092,1981,5552,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08092,1986,5348,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08092,1991,4907,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08093,1497,3,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08093,1515,3,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08093,1553,6,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08093,1717,105,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08093,1787,508,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08093,1857,511,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08093,1860,486,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08093,1877,364,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08093,1887,243,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08093,1900,225,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08093,1910,176,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08093,1920,169,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08093,1930,185,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08093,1936,158,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08093,1940,161,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08093,1945,143,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08093,1950,136,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08093,1955,119,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08093,1960,108,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08093,1965,84,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08093,1970,50,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08093,1975,24,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08093,1981,32,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08093,1986,27,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08093,1991,32,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08094,1497,16,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08094,1515,19,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08094,1553,23,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08094,1717,193,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08094,1787,392,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08094,1857,881,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08094,1860,921,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08094,1877,954,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08094,1887,1108,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08094,1900,1078,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08094,1910,1102,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08094,1920,1193,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08094,1930,1127,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08094,1936,1124,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08094,1940,1047,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08094,1945,1077,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08094,1950,1013,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08094,1955,1047,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08094,1960,1117,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08094,1965,1245,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08094,1970,1232,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08094,1975,1211,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08094,1981,1187,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08094,1986,1184,,,,,,,,,,,,,,,,,,,,,,,,,
08,3,08094,1991,1202,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08095,1497,22,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08095,1515,22,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08095,1553,16,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08095,1717,230,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08095,1787,204,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08095,1857,448,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08095,1860,446,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08095,1877,362,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08095,1887,314,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08095,1900,296,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08095,1910,269,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08095,1920,237,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08095,1930,181,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08095,1936,160,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08095,1940,146,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08095,1945,157,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08095,1950,141,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08095,1955,114,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08095,1960,126,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08095,1965,130,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08095,1970,92,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08095,1975,70,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08095,1981,54,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08095,1986,51,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08095,1991,58,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08096,1497,193,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08096,1515,233,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08096,1553,236,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08096,1717,1581,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08096,1787,1901,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08096,1857,5260,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08096,1860,5376,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08096,1877,6369,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08096,1887,6888,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08096,1900,7419,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08096,1910,8048,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08096,1920,9153,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08096,1930,12699,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08096,1936,14053,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08096,1940,13960,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08096,1945,15152,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08096,1950,15480,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08096,1955,16716,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08096,1960,20194,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08096,1965,24494,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08096,1970,30066,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08096,1975,36366,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08096,1981,45300,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08096,1986,48263,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08096,1991,52062,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08097,1497,30,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08097,1515,25,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08097,1553,17,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08097,1717,170,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08097,1787,347,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08097,1857,615,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08097,1860,624,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08097,1877,620,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08097,1887,610,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08097,1900,622,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08097,1910,702,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08097,1920,758,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08097,1930,687,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08097,1936,771,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08097,1940,729,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08097,1945,722,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08097,1950,724,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08097,1955,757,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08097,1960,767,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08097,1965,869,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08097,1970,759,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08097,1975,656,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08097,1981,631,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08097,1986,583,,,,,,,,,,,,,,,,,,,,,,,,,
08,41,08097,1991,628,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08098,1497,20,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08098,1515,23,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08098,1553,21,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08098,1717,152,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08098,1787,153,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08098,1857,831,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08098,1860,877,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08098,1877,780,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08098,1887,851,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08098,1900,598,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08098,1910,645,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08098,1920,711,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08098,1930,738,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08098,1936,805,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08098,1940,742,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08098,1945,729,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08098,1950,679,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08098,1955,648,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08098,1960,585,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08098,1965,605,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08098,1970,588,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08098,1975,538,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08098,1981,621,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08098,1986,879,,,,,,,,,,,,,,,,,,,,,,,,,
08,7,08098,1991,1246,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08099,1497,16,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08099,1515,14,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08099,1553,17,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08099,1717,271,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08099,1787,373,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08099,1857,1095,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08099,1860,1098,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08099,1877,796,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08099,1887,666,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08099,1900,589,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08099,1910,702,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08099,1920,1041,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08099,1930,1336,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08099,1936,1213,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08099,1940,1152,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08099,1945,1219,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08099,1950,1334,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08099,1955,1650,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08099,1960,1936,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08099,1965,1970,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08099,1970,1848,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08099,1975,1452,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08099,1981,1392,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08099,1986,1329,,,,,,,,,,,,,,,,,,,,,,,,,
08,14,08099,1991,1248,,,,,,,,,,,,,,,,,,,,,,,,,
08,24,08100,1497,74,,,,,,,,,,,,,,,,,,,,,,,,,
08,24,08100,1515,90,,,,,,,,,,,,,,,,,,,,,,,,,
08,24,08100,1553,94,,,,,,,,,,,,,,,,,,,,,,,,,
08,24,08100,1717,606,,,,,,,,,,,,,,,,,,,,,,,,,
08,24,08100,1787,901,,,,,,,,,,,,,,,,,,,,,,,,,
08,24,08100,1857,2118,,,,,,,,,,,,,,,,,,,,,,,,,
08,24,08100,1860,1920,,,,,,,,,,,,,,,,,,,,,,,,,
08,24,08100,1877,1558,,,,,,,,,,,,,,,,,,,,,,,,,
08,24,08100,1887,1541,,,,,,,,,,,,,,,,,,,,,,,,,
08,24,08100,1900,1542,,,,,,,,,,,,,,,,,,,,,,,,,
08,24,08100,1910,1545,,,,,,,,,,,,,,,,,,,,,,,,,
08,24,08100,1920,1619,,,,,,,,,,,,,,,,,,,,,,,,,
08,24,08100,1930,1794,,,,,,,,,,,,,,,,,,,,,,,,,
08,24,08100,1936,1836,,,,,,,,,,,,,,,,,,,,,,,,,
08,24,08100,1940,1869,,,,,,,,,,,,,,,,,,,,,,,,,
08,24,08100,1945,1864,,,,,,,,,,,,,,,,,,,,,,,,,
08,24,08100,1950,1821,,,,,,,,,,,,,,,,,,,,,,,,,
08,24,08100,1955,1823,,,,,,,,,,,,,,,,,,,,,,,,,
08,24,08100,1960,1766,,,,,,,,,,,,,,,,,,,,,,,,,
08,24,08100,1965,1698,,,,,,,,,,,,,,,,,,,,,,,,,
08,24,08100,1970,1630,,,,,,,,,,,,,,,,,,,,,,,,,
08,24,08100,1975,1608,,,,,,,,,,,,,,,,,,,,,,,,,
08,24,08100,1981,1498,,,,,,,,,,,,,,,,,,,,,,,,,
08,24,08100,1986,1625,,,,,,,,,,,,,,,,,,,,,,,,,
08,24,08100,1991,1655,,,,,,,,,,,,,,,,,,,,,,,,,
08,13,08101,1497,90,,,,,,,,,,,,,,,,,,,,,,,,,
08,13,08101,1515,50,,,,,,,,,,,,,,,,,,,,,,,,,
08,13,08101,1553,77,,,,,,,,,,,,,,,,,,,,,,,,,
08,13,08101,1717,504,,,,,,,,,,,,,,,,,,,,,,,,,
08,13,08101,1787,1361,,,,,,,,,,,,,,,,,,,,,,,,,
08,13,08101,1857,3072,,,,,,,,,,,,,,,,,,,,,,,,,
08,13,08101,1860,3311,,,,,,,,,,,,,,,,,,,,,,,,,
08,13,08101,1877,3643,,,,,,,,,,,,,,,,,,,,,,,,,
08,13,08101,1887,4295,,,,,,,,,,,,,,,,,,,,,,,,,
08,13,08101,1900,4948,,,,,,,,,,,,,,,,,,,,,,,,,
08,13,08101,1910,6905,,,,,,,,,,,,,,,,,,,,,,,,,
08,13,08101,1920,12360,,,,,,,,,,,,,,,,,,,,,,,,,
08,13,08101,1930,37650,,,,,,,,,,,,,,,,,,,,,,,,,
08,13,08101,1936,48540,,,,,,,,,,,,,,,,,,,,,,,,,
08,13,08101,1940,51249,,,,,,,,,,,,,,,,,,,,,,,,,
08,13,08101,1945,59740,,,,,,,,,,,,,,,,,,,,,,,,,
08,13,08101,1950,71580,,,,,,,,,,,,,,,,,,,,,,,,,
08,13,08101,1955,90787,,,,,,,,,,,,,,,,,,,,,,,,,
08,13,08101,1960,122813,,,,,,,,,,,,,,,,,,,,,,,,,
08,13,08101,1965,180140,,,,,,,,,,,,,,,,,,,,,,,,,
08,13,08101,1970,241978,,,,,,,,,,,,,,,,,,,,,,,,,
08,13,08101,1975,280640,,,,,,,,,,,,,,,,,,,,,,,,,
08,13,08101,1981,294033,,,,,,,,,,,,,,,,,,,,,,,,,
08,13,08101,1986,276865,,,,,,,,,,,,,,,,,,,,,,,,,
08,13,08101,1991,273284,,,,,,,,,,,,,,,,,,,,,,,,,
08,6,08102,1497,143,,,,,,,,,,,,,,,,,,,,,,,,,
08,6,08102,1515,161,,,,,,,,,,,,,,,,,,,,,,,,,
08,6,08102,1553,179,,,,,,,,,,,,,,,,,,,,,,,,,
08,6,08102,1717,1630,,,,,,,,,,,,,,,,,,,,,,,,,
08,6,08102,1787,4925,,,,,,,,,,,,,,,,,,,,,,,,,
08,6,08102,1857,14000,,,,,,,,,,,,,,,,,,,,,,,,,
08,6,08102,1860,11896,,,,,,,,,,,,,,,,,,,,,,,,,
08,6,08102,1877,11879,,,,,,,,,,,,,,,,,,,,,,,,,
08,6,08102,1887,10201,,,,,,,,,,,,,,,,,,,,,,,,,
08,6,08102,1900,10442,,,,,,,,,,,,,,,,,,,,,,,,,
08,6,08102,1910,10575,,,,,,,,,,,,,,,,,,,,,,,,,
08,6,08102,1920,12512,,,,,,,,,,,,,,,,,,,,,,,,,
08,6,08102,1930,13885,,,,,,,,,,,,,,,,,,,,,,,,,
08,6,08102,1936,15490,,,,,,,,,,,,,,,,,,,,,,,,,
08,6,08102,1940,15603,,,,,,,,,,,,,,,,,,,,,,,,,
08,6,08102,1945,15614,,,,,,,,,,,,,,,,,,,,,,,,,
